address,area,direction,furniture,numBath,numBed,numFloor,price,type,type_detail,url
"???ng Lê ??c Th?, Ph??ng M? ?ình 2, Qu?n Nam T? Liêm, Hà N?i",115,,,2,3,1,2.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90210334.htm
"???ng Trích Sài, Ph??ng B??i, Qu?n Tây H?, Hà N?i",35,Tây,N?i th?t cao c?p,1,1,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/84566789.htm
"???ng B??i, Ph??ng V?nh Phúc, Qu?n Ba ?ình, Hà N?i",33,,,1,1,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/88244924.htm
"???ng Ph?m V?n ??ng, Ph??ng C? Nhu? 1, Qu?n B?c T? Liêm, Hà N?i",54,B?c,Hoàn thi?n c? b?n,1,2,1,1.35,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/90212920.htm
"???ng Võ Th? Sáu, Ph??ng Thanh Nhàn, Qu?n Hai Bà Tr?ng, Hà N?i",35,Tây,N?i th?t cao c?p,1,1,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/84566792.htm
"Ngõ 102, Ngõ 102 ???ng Tr??ng Chinh, Ph??ng Ph??ng Mai, Qu?n ??ng ?a, Hà N?i",87,,N?i th?t ??y ??,2,2,1,3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90213144.htm
"???ng Nguy?n Xi?n, Ph??ng ??i Kim, Qu?n Hoàng Mai, Hà N?i",65,Tây B?c,Hoàn thi?n c? b?n,2,2,1,1.45,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/90213352.htm
"???ng Ph?m Ng?c Th?ch, Ph??ng Kim Liên, Qu?n ??ng ?a, Hà N?i",33,Tây,N?i th?t cao c?p,1,1,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/83548160.htm
"K?T Nam Th?ng Long, Ph??ng ?ông Ng?c, Qu?n B?c T? Liêm, Hà N?i",92.55,,,2,3,1,2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/83174224.htm
"???ng Hoàng Hoa Thám, Ph??ng V?nh Phúc, Qu?n Ba ?ình, Hà N?i",33,,,1,1,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/83275331.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",63,Tây B?c,Hoàn thi?n c? b?n,2,2,1,2.45,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89969720.htm
"???ng Phan Tr?ng Tu?, Xã T? Thanh Oai, Huy?n Thanh Trì, Hà N?i",60,Tây,,1,2,1,0.86,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/90196608.htm
"???ng Nghiêm Xuân Yêm, Ph??ng ??i Kim, Qu?n Hoàng Mai, Hà N?i",50,Tây Nam,N?i th?t ??y ??,1,2,1,1.37,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/90197086.htm
"???ng 70, Ph??ng ??i M?, Qu?n Nam T? Liêm, Hà N?i",57,,N?i th?t ??y ??,1,2,1,0.026,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90196752.htm
"???ng H? Tùng M?u, Ph??ng Phú Di?n, Qu?n B?c T? Liêm, Hà N?i",99,,,,3,1,2.3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/90001256.htm
"???ng Lê V?n L??ng, Ph??ng Trung V?n, Qu?n Nam T? Liêm, Hà N?i",136,,,2,3,1,3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/89553426.htm
"???ng T? H?u, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",108,,N?i th?t cao c?p,2,3,1,2.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/89991940.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",64,Tây Nam,Bàn giao thô,1,2,1,2.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/90193532.htm
Ngõ 606 ???ng Ng?c Th?y,84,,Hoàn thi?n c? b?n,2,2,1,1.68,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/90193979.htm
"ph?m v?n ??ng, Ph??ng D?ch V?ng H?u, Qu?n C?u Gi?y, Hà N?i",70,,,,2,1,1.83,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/90194894.htm
"???ng Hoàng V?n Th?, Ph??ng Hoàng V?n Th?, Qu?n Hoàng Mai, Hà N?i",77,?ông,Hoàn thi?n c? b?n,2,2,1,2.9,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/90195019.htm
"S? 30, S? 30 ???ng Tr?n H?u D?c, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",110,,,2,3,1,3.35,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90195023.htm
"Lô CT-21B, Lô CT-21B Khu ?ô th? m?i Vi?t H?ng, Ph??ng Giang Biên, Qu?n Long Biên, Hà N?i",80,Tây,N?i th?t ??y ??,2,3,1,2.3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/90182673.htm
"???ng Giáp Bát, Ph??ng Tân Mai, Qu?n Hoàng Mai, Hà N?i",35,,N?i th?t cao c?p,3,4,1,3.86,C?n h?/Chung c?,Penthouse,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/90183378.htm
"0968 900 793, ???ng 25 Lê V?n L??ng, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",61.3,,,1,2,1,3.66,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/90167800.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",60,,Bàn giao thô,1,2,1,1.58,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/90169951.htm
"???ng Tôn Th?t Tùng, Ph??ng Ph??ng Mai, Qu?n ??ng ?a, Hà N?i",35,,,2,2,1,0.55,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90170429.htm
"S? 102-104, S? 102-104 ???ng Tr?n Phú, Ph??ng M? Lao, Qu?n Hà ?ông, Hà N?i",76.3,?ông Nam,,2,2,1,1.96,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90170451.htm
"Th??ng ?ình, Ph??ng Th??ng ?ình, Qu?n Thanh Xuân, Hà N?i",32,,,1,1,1,0.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/90170686.htm
"???ng Trung Hòa, Ph??ng Trung Hoà, Qu?n C?u Gi?y, Hà N?i",124,,,,10,1,27.5,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/90170769.htm
"???ng Nguy?n Duy Trinh, Ph??ng Hoàng Li?t, Qu?n Hoàng Mai, Hà N?i",45,?ông B?c,N?i th?t ??y ??,1,2,1,1.15,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/90171196.htm
"136, 136 ???ng H? Tùng M?u, Ph??ng Phú Di?n, Qu?n B?c T? Liêm, Hà N?i",99,,N?i th?t ??y ??,2,3,1,3.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/90171242.htm
"S? 1, S? 1 ???ng Tr?n Th? ??, Ph??ng ??i Kim, Qu?n Hoàng Mai, Hà N?i",53.5,Tây,Hoàn thi?n c? b?n,2,2,1,1.75,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/90171297.htm
"???ng D??ng Qu?ng Hàm, Ph??ng Quan Hoa, Qu?n C?u Gi?y, Hà N?i",30,,N?i th?t ??y ??,2,2,1,2.5,C?n h?/Chung c?,Officetel,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/90137373.htm
"???ng Ph?m Ng?c Th?ch, Ph??ng Kim Liên, Qu?n ??ng ?a, Hà N?i",30,,,1,1,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/88281119.htm
"???ng Hoàng Hoa Thám, Ph??ng V?nh Phúc, Qu?n Ba ?ình, Hà N?i",30,,,1,2,1,0.86,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/82838903.htm
"S? 423, S? 423 ???ng Minh Khai, Ph??ng V?nh Tuy, Qu?n Hai Bà Tr?ng, Hà N?i",110,Tây B?c,N?i th?t ??y ??,2,3,1,4.75,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/90172600.htm
"???ng An D??ng V??ng, Ph??ng Phú Th??ng, Qu?n Tây H?, Hà N?i",92,,Hoàn thi?n c? b?n,2,3,1,2.7,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/90172625.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",41,,,1,1,1,0.43,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/90172819.htm
"S? 423, S? 423 ???ng Minh Khai, Ph??ng V?nh Tuy, Qu?n Hai Bà Tr?ng, Hà N?i",78,Tây Nam,N?i th?t ??y ??,2,3,1,3.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/90173615.htm
"???ng An D??ng V??ng, Ph??ng Phú Th??ng, Qu?n Tây H?, Hà N?i",92,B?c,Hoàn thi?n c? b?n,2,3,1,2.7,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/90174198.htm
"136, 136 ???ng H? Tùng M?u, Ph??ng Phú Di?n, Qu?n B?c T? Liêm, Hà N?i",104,Tây B?c,,2,3,1,3.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/90174581.htm
"72A, 72A ???ng Nguy?n Trãi, Ph??ng Th??ng ?ình, Qu?n Thanh Xuân, Hà N?i",106,Tây B?c,N?i th?t ??y ??,2,3,1,4.3,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/90174939.htm
"112, ???ng La Thành, Ph??ng Ô Ch? D?a, Qu?n ??ng ?a, Hà N?i",30,,N?i th?t ??y ??,1,1,1,0.56,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90175354.htm
"???ng Láng, Ph??ng Láng Th??ng, Qu?n ??ng ?a, Hà N?i",42,,,6,6,1,5.2,C?n h?/Chung c?,Officetel,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/90175392.htm
"S? 150, S? 150 ???ng Thanh Bình, Ph??ng M? Lao, Qu?n Hà ?ông, Hà N?i",98,,,2,3,1,2.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90175444.htm
"???ng Phùng H?ng, Ph??ng Phúc La, Qu?n Hà ?ông, Hà N?i",75,Tây B?c,N?i th?t ??y ??,2,2,1,1.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90175505.htm
"h? tùng m?u, Ph??ng Mai D?ch, Qu?n C?u Gi?y, Hà N?i",35,,N?i th?t ??y ??,1,1,1,0.55,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/87646919.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",71,,N?i th?t ??y ??,2,2,1,0.545,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/90175579.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",50,,,1,1,1,0.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/90175703.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",69,?ông B?c,N?i th?t cao c?p,2,3,1,2.15,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90176242.htm
,50,?ông,N?i th?t ??y ??,1,2,1,0.76,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90176509.htm
"???ng Nguy?n Trãi, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",50,,,1,2,1,0.86,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89946286.htm
"S? 69, S? 69 ???ng V? Tr?ng Ph?ng, Ph??ng Thanh Xuân Trung, Qu?n Thanh Xuân, Hà N?i",71,,Hoàn thi?n c? b?n,2,2,1,3.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/90177258.htm
"???ng Khâm Thiên, Ph??ng Khâm Thiên, Qu?n ??ng ?a, Hà N?i",50,,,1,2,1,0.68,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/87527426.htm
"???ng Khu?t Duy Ti?n, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",72.1,,Hoàn thi?n c? b?n,2,2,1,2.659,C?n h?/Chung c?,Officetel,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/90177991.htm
"???ng Hoàng Hoa Thám, Ph??ng V?nh Phúc, Qu?n Ba ?ình, Hà N?i",35,,N?i th?t ??y ??,,1,1,0.69,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/85554358.htm
"S? 69, S? 69 ???ng V? Tr?ng Ph?ng, Ph??ng Thanh Xuân Trung, Qu?n Thanh Xuân, Hà N?i",71,,,2,2,1,2.95,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/90178103.htm
"???ng Quan Hoa, Ph??ng Quan Hoa, Qu?n C?u Gi?y, Hà N?i",40,,N?i th?t cao c?p,1,1,1,0.83,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/89897889.htm
"136, 136 ???ng H? Tùng M?u, Ph??ng Phú Di?n, Qu?n B?c T? Liêm, Hà N?i",160,,N?i th?t cao c?p,,4,1,4.4,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/90178583.htm
"???ng Chính Kinh, Ph??ng Kh??ng Trung, Qu?n Thanh Xuân, Hà N?i",56,?ông Nam,N?i th?t ??y ??,2,2,1,0.52,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89858832.htm
"???ng Xuân Th?y, Ph??ng D?ch V?ng H?u, Qu?n C?u Gi?y, Hà N?i",55,Tây Nam,N?i th?t ??y ??,2,2,1,0.55,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/89800275.htm
"???ng Quan Nhân, Ph??ng Nhân Chính, Qu?n Thanh Xuân, Hà N?i",50,?ông B?c,N?i th?t ??y ??,2,2,1,0.56,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/89581094.htm
"???ng Ph?m Hùng, Ph??ng M? Trì, Qu?n Nam T? Liêm, Hà N?i",67,Tây Nam,N?i th?t cao c?p,2,2,1,3.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90185003.htm
"???ng Tây M?, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",43,,Hoàn thi?n c? b?n,2,1,1,1.96,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90185052.htm
"136, ???ng H? Tùng M?u, Ph??ng Phú Di?n, Qu?n B?c T? Liêm, Hà N?i",113,Tây Nam,N?i th?t ??y ??,2,3,1,3.7,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88077225.htm
"???ng Võng Th?, Ph??ng B??i, Qu?n Tây H?, Hà N?i",45,,,1,2,1,0.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/89273847.htm
"???ng M? Trì, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",251.9,B?c,Hoàn thi?n c? b?n,4,5,1,0.00778,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90186702.htm
"???ng T? H?u, Ph??ng Yên Ngh?a, Qu?n Hà ?ông, Hà N?i",62,?ông Nam,N?i th?t ??y ??,2,2,1,1.43,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90186938.htm
"???ng Ng?c H?i, Xã T? Hi?p, Huy?n Thanh Trì, Hà N?i",65,?ông Nam,N?i th?t ??y ??,2,2,1,1.65,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/89960681.htm
"Nguy?n Nam, Ph??ng Sài ??ng, Qu?n Long Biên, Hà N?i",57,,Hoàn thi?n c? b?n,2,2,1,0.85,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/90189963.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",75,?ông B?c,,2,3,1,2.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90190039.htm
???ng Chính Kinh,32,,,1,2,1,0.7,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/90190321.htm
"108 Nguy?n Trãi, Thanh Xuân, Hà N?i, Ph??ng Th??ng ?ình, Qu?n Thanh Xuân, Hà N?i",112,,N?i th?t ??y ??,2,3,1,4.7,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/90191061.htm
"???ng Lê Tr?ng T?n, Ph??ng Ki?n H?ng, Qu?n Hà ?ông, Hà N?i",65,?ông B?c,N?i th?t ??y ??,2,2,1,0.95,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90191221.htm
"???ng L??ng Th? Vinh, Ph??ng M? Trì, Qu?n Nam T? Liêm, Hà N?i",74,,N?i th?t cao c?p,,2,1,1.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88137598.htm
"???ng T? H?u, Ph??ng La Khê, Qu?n Hà ?ông, Hà N?i",106,,,2,2,1,2.6,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90123460.htm
"???ng Lê ??c Th?, Ph??ng Mai D?ch, Qu?n C?u Gi?y, Hà N?i",78,?ông Nam,,2,2,1,1.9,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88763277.htm
"S? 30, S? 30 ???ng Tr?n H?u D?c, Ph??ng M? ?ình 1, Qu?n Nam T? Liêm, Hà N?i",140,,N?i th?t ??y ??,2,3,1,4.1,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90192069.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",81.8,?ông Nam,Hoàn thi?n c? b?n,2,3,1,2.7,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90192364.htm
"G5, ???ng Nguyên H?ng, Ph??ng Thành Công, Qu?n Ba ?ình, Hà N?i",45,Tây B?c,N?i th?t ??y ??,1,1,1,1.45,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/90180523.htm
"14, Kdt thanh hà, Xã C? Khê, Huy?n Thanh Oai, Hà N?i",,?ông Nam,N?i th?t ??y ??,2,2,1,0.017,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-oai-ha-noi/90195066.htm
"S? 16, S? 16 ???ng Phan Tr?ng Tu?, Xã T? Thanh Oai, Huy?n Thanh Trì, Hà N?i",74,,,2,2,1,1.5,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/90195137.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",69,,,2,2,1,2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/90195305.htm
"???ng Tr??ng Chinh, Ph??ng Kh??ng Th??ng, Qu?n ??ng ?a, Hà N?i",33,,,1,1,1,0.68,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/86651692.htm
???ng Tr?n ??ng Ninh,183,?ông Nam,N?i th?t ??y ??,2,5,1,6.2,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/90195832.htm
"???ng Phúc La, Ph??ng V?n Phúc, Qu?n Hà ?ông, Hà N?i",50.9,Tây Nam,N?i th?t ??y ??,1,2,1,1.33,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90195935.htm
"???ng ??i l? Th?ng Long, Ph??ng Tây M?, Qu?n Nam T? Liêm, Hà N?i",28,,Hoàn thi?n c? b?n,1,1,1,1.02,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90196135.htm
"232, ???ng M? ?ình, Ph??ng M? ?ình 2, Qu?n Nam T? Liêm, Hà N?i",55,,N?i th?t ??y ??,Nhi?u h?n 6 phòng,7,1,6.45,C?n h?/Chung c?,C?n h? d?ch v?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90167659.htm
"257, ???ng Thanh Nhàn, Ph??ng B?ch Mai, Qu?n Hai Bà Tr?ng, Hà N?i",70,,,1,2,1,1.75,C?n h?/Chung c?,T?p th?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/90160676.htm
"???ng 70, Ph??ng ??i M?, Qu?n Nam T? Liêm, Hà N?i",52,?ông Nam,,1,2,1,1.452,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/90160892.htm
"???ng Tô Hi?u, Ph??ng Hà C?u, Hà ?ông, Ha? Nô?i",83,?ông B?c,Hoàn thi?n c? b?n,2,2,1,2.15,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90160961.htm
"???ng Nguy?n Cao Luy?n, Ph??ng Giang Biên, Qu?n Long Biên, Hà N?i",95,Tây B?c,Hoàn thi?n c? b?n,1,2,1,1.69,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/90161071.htm
"???ng Nguy?n V?n C?, Ph??ng Ng?c Lâm, Qu?n Long Biên, Hà N?i",52,,,1,2,1,0.68,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88643158.htm
"???ng Phúc La, Ph??ng V?n Phúc, Qu?n Hà ?ông, Hà N?i",104.8,?ông Nam,Hoàn thi?n c? b?n,3,3,1,2.25,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90161695.htm
"???ng Qu?c L? 5, Th? tr?n Trâu Qu?, Huy?n Gia Lâm, Hà N?i",100,?ông Nam,N?i th?t ??y ??,2,4,1,3.8,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/90161769.htm
"Khu ?ô th? Nam Xa La, Ph??ng Phúc La, Qu?n Hà ?ông, Hà N?i",84,Tây B?c,,2,2,1,1.68,C?n h?/Chung c?,Chung c?,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/90162109.htm
